"Origin","Destination","Speed","HOUR","DATE"
5,9,0.266666666666667,17,"2021-10-20"
5,10,0.216666666666667,17,"2021-10-20"
6,7,0.65,17,"2021-10-20"
6,8,0.6,17,"2021-10-20"
6,9,0.566666666666667,17,"2021-10-20"
6,10,0.433333333333333,17,"2021-10-20"
7,8,1.01666666666667,17,"2021-10-20"
7,9,0.9,17,"2021-10-20"
7,10,0.65,17,"2021-10-20"
8,9,1.51666666666667,17,"2021-10-20"
8,10,0.916666666666667,17,"2021-10-20"
9,10,1.6,17,"2021-10-20"
1,2,0.05,18,"2021-10-20"
1,3,0.0166666666666667,18,"2021-10-20"
1,4,0.0333333333333333,18,"2021-10-20"
1,5,0.0333333333333333,18,"2021-10-20"
1,6,0.0833333333333333,18,"2021-10-20"
1,7,0.05,18,"2021-10-20"
1,8,0.2,18,"2021-10-20"
1,9,0.1,18,"2021-10-20"
1,10,0.1,18,"2021-10-20"
2,3,0.0666666666666667,18,"2021-10-20"
2,4,0.1,18,"2021-10-20"
2,5,0.0666666666666667,18,"2021-10-20"
2,6,0.0833333333333333,18,"2021-10-20"
2,7,0.166666666666667,18,"2021-10-20"
2,8,0.15,18,"2021-10-20"
2,9,0.0666666666666667,18,"2021-10-20"
2,10,0.0333333333333333,18,"2021-10-20"
3,4,0.0833333333333333,18,"2021-10-20"
3,5,0.15,18,"2021-10-20"
3,6,0.2,18,"2021-10-20"
3,7,0.1,18,"2021-10-20"
3,8,0.166666666666667,18,"2021-10-20"
3,9,0.0666666666666667,18,"2021-10-20"
3,10,0.0833333333333333,18,"2021-10-20"
4,5,0.0833333333333333,18,"2021-10-20"
4,6,0.25,18,"2021-10-20"
4,7,0.233333333333333,18,"2021-10-20"
4,8,0.15,18,"2021-10-20"
4,9,0.15,18,"2021-10-20"
4,10,0.1,18,"2021-10-20"
5,6,0.266666666666667,18,"2021-10-20"
5,7,0.316666666666667,18,"2021-10-20"
5,8,0.2,18,"2021-10-20"
5,9,0.133333333333333,18,"2021-10-20"
5,10,0.183333333333333,18,"2021-10-20"
6,7,0.683333333333333,18,"2021-10-20"
6,8,0.483333333333333,18,"2021-10-20"
6,9,0.3,18,"2021-10-20"
6,10,0.35,18,"2021-10-20"
7,8,0.75,18,"2021-10-20"
7,9,0.816666666666667,18,"2021-10-20"
7,10,0.533333333333333,18,"2021-10-20"
8,9,0.95,18,"2021-10-20"
8,10,0.75,18,"2021-10-20"
9,10,1.45,18,"2021-10-20"
1,2,0.0333333333333333,19,"2021-10-20"
1,4,0.0166666666666667,19,"2021-10-20"
1,5,0.0333333333333333,19,"2021-10-20"
1,6,0.0666666666666667,19,"2021-10-20"
1,8,0.05,19,"2021-10-20"
1,9,0.0333333333333333,19,"2021-10-20"
1,10,0.0166666666666667,19,"2021-10-20"
2,3,0.0333333333333333,19,"2021-10-20"
2,4,0.0333333333333333,19,"2021-10-20"
2,5,0.05,19,"2021-10-20"
2,6,0.0833333333333333,19,"2021-10-20"
2,7,0.116666666666667,19,"2021-10-20"
2,8,0.1,19,"2021-10-20"
2,9,0.0333333333333333,19,"2021-10-20"
2,10,0.0833333333333333,19,"2021-10-20"
3,4,0.0666666666666667,19,"2021-10-20"
3,5,0.05,19,"2021-10-20"
3,6,0.05,19,"2021-10-20"
3,7,0.116666666666667,19,"2021-10-20"
3,8,0.0833333333333333,19,"2021-10-20"
3,9,0.1,19,"2021-10-20"
3,10,0.05,19,"2021-10-20"
4,5,0.1,19,"2021-10-20"
4,6,0.15,19,"2021-10-20"
4,7,0.15,19,"2021-10-20"
4,8,0.116666666666667,19,"2021-10-20"
4,9,0.116666666666667,19,"2021-10-20"
4,10,0.133333333333333,19,"2021-10-20"
5,6,0.15,19,"2021-10-20"
5,7,0.216666666666667,19,"2021-10-20"
5,8,0.0833333333333333,19,"2021-10-20"
5,9,0.266666666666667,19,"2021-10-20"
5,10,0.0333333333333333,19,"2021-10-20"
6,7,0.233333333333333,19,"2021-10-20"
6,8,0.133333333333333,19,"2021-10-20"
6,9,0.25,19,"2021-10-20"
6,10,0.2,19,"2021-10-20"
7,8,0.333333333333333,19,"2021-10-20"
7,9,0.35,19,"2021-10-20"
7,10,0.283333333333333,19,"2021-10-20"
8,9,0.65,19,"2021-10-20"
8,10,0.466666666666667,19,"2021-10-20"
9,10,1.03333333333333,19,"2021-10-20"
1,4,0.0166666666666667,20,"2021-10-20"
1,5,0.0166666666666667,20,"2021-10-20"
1,6,0.0333333333333333,20,"2021-10-20"
1,7,0.0166666666666667,20,"2021-10-20"
1,8,0.0166666666666667,20,"2021-10-20"
1,9,0.0666666666666667,20,"2021-10-20"
1,10,0.0166666666666667,20,"2021-10-20"
2,4,0.0333333333333333,20,"2021-10-20"
2,6,0.0666666666666667,20,"2021-10-20"
2,7,0.05,20,"2021-10-20"
2,8,0.0833333333333333,20,"2021-10-20"
2,9,0.0333333333333333,20,"2021-10-20"
2,10,0.0166666666666667,20,"2021-10-20"
3,4,0.0333333333333333,20,"2021-10-20"
3,5,0.0166666666666667,20,"2021-10-20"
3,6,0.0666666666666667,20,"2021-10-20"
3,7,0.0833333333333333,20,"2021-10-20"
3,8,0.0666666666666667,20,"2021-10-20"
3,9,0.0666666666666667,20,"2021-10-20"
3,10,0.0333333333333333,20,"2021-10-20"
4,5,0.0333333333333333,20,"2021-10-20"
4,6,0.116666666666667,20,"2021-10-20"
4,7,0.116666666666667,20,"2021-10-20"
4,8,0.0833333333333333,20,"2021-10-20"
4,9,0.05,20,"2021-10-20"
4,10,0.0666666666666667,20,"2021-10-20"
5,6,0.0166666666666667,20,"2021-10-20"
5,7,0.116666666666667,20,"2021-10-20"
5,8,0.133333333333333,20,"2021-10-20"
5,9,0.1,20,"2021-10-20"
5,10,0.0666666666666667,20,"2021-10-20"
6,7,0.216666666666667,20,"2021-10-20"
6,8,0.3,20,"2021-10-20"
6,9,0.1,20,"2021-10-20"
6,10,0.116666666666667,20,"2021-10-20"
7,8,0.333333333333333,20,"2021-10-20"
7,9,0.266666666666667,20,"2021-10-20"
7,10,0.166666666666667,20,"2021-10-20"
8,9,0.466666666666667,20,"2021-10-20"
8,10,0.133333333333333,20,"2021-10-20"
9,10,0.483333333333333,20,"2021-10-20"
1,5,0.0166666666666667,21,"2021-10-20"
1,6,0.05,21,"2021-10-20"
1,8,0.05,21,"2021-10-20"
1,9,0.0333333333333333,21,"2021-10-20"
1,10,0.0166666666666667,21,"2021-10-20"
2,3,0.0166666666666667,21,"2021-10-20"
2,4,0.0333333333333333,21,"2021-10-20"
2,6,0.0333333333333333,21,"2021-10-20"
2,7,0.0666666666666667,21,"2021-10-20"
2,8,0.0166666666666667,21,"2021-10-20"
3,4,0.05,21,"2021-10-20"
3,5,0.0333333333333333,21,"2021-10-20"
3,6,0.0166666666666667,21,"2021-10-20"
3,7,0.0166666666666667,21,"2021-10-20"
3,8,0.0666666666666667,21,"2021-10-20"
3,9,0.0166666666666667,21,"2021-10-20"
4,5,0.0333333333333333,21,"2021-10-20"
4,6,0.116666666666667,21,"2021-10-20"
4,7,0.0666666666666667,21,"2021-10-20"
4,8,0.0833333333333333,21,"2021-10-20"
4,9,0.0333333333333333,21,"2021-10-20"
4,10,0.0666666666666667,21,"2021-10-20"
5,6,0.05,21,"2021-10-20"
5,7,0.166666666666667,21,"2021-10-20"
5,8,0.05,21,"2021-10-20"
5,9,0.05,21,"2021-10-20"
6,7,0.2,21,"2021-10-20"
6,8,0.1,21,"2021-10-20"
6,9,0.05,21,"2021-10-20"
6,10,0.116666666666667,21,"2021-10-20"
7,8,0.3,21,"2021-10-20"
7,9,0.216666666666667,21,"2021-10-20"
7,10,0.15,21,"2021-10-20"
8,9,0.35,21,"2021-10-20"
8,10,0.216666666666667,21,"2021-10-20"
9,10,0.383333333333333,21,"2021-10-20"
1,2,0.0166666666666667,22,"2021-10-20"
1,3,0.0333333333333333,22,"2021-10-20"
1,4,0.0166666666666667,22,"2021-10-20"
1,5,0.0166666666666667,22,"2021-10-20"
1,7,0.0166666666666667,22,"2021-10-20"
1,8,0.0166666666666667,22,"2021-10-20"
1,9,0.0166666666666667,22,"2021-10-20"
1,10,0.0166666666666667,22,"2021-10-20"
2,3,0.0333333333333333,22,"2021-10-20"
2,5,0.0333333333333333,22,"2021-10-20"
2,6,0.0166666666666667,22,"2021-10-20"
2,7,0.0333333333333333,22,"2021-10-20"
2,8,0.0166666666666667,22,"2021-10-20"
2,10,0.0166666666666667,22,"2021-10-20"
3,4,0.0666666666666667,22,"2021-10-20"
3,5,0.0166666666666667,22,"2021-10-20"
3,6,0.0333333333333333,22,"2021-10-20"
3,7,0.0166666666666667,22,"2021-10-20"
3,8,0.0166666666666667,22,"2021-10-20"
3,9,0.0333333333333333,22,"2021-10-20"
3,10,0.0166666666666667,22,"2021-10-20"
4,5,0.0666666666666667,22,"2021-10-20"
4,6,0.0333333333333333,22,"2021-10-20"
4,7,0.1,22,"2021-10-20"
4,8,0.0166666666666667,22,"2021-10-20"
4,9,0.0333333333333333,22,"2021-10-20"
4,10,0.0333333333333333,22,"2021-10-20"
5,6,0.0166666666666667,22,"2021-10-20"
5,7,0.0333333333333333,22,"2021-10-20"
5,8,0.0333333333333333,22,"2021-10-20"
5,9,0.05,22,"2021-10-20"
5,10,0.0666666666666667,22,"2021-10-20"
6,7,0.15,22,"2021-10-20"
6,8,0.116666666666667,22,"2021-10-20"
6,9,0.0833333333333333,22,"2021-10-20"
6,10,0.0166666666666667,22,"2021-10-20"
7,8,0.166666666666667,22,"2021-10-20"
7,9,0.233333333333333,22,"2021-10-20"
7,10,0.116666666666667,22,"2021-10-20"
8,9,0.2,22,"2021-10-20"
8,10,0.216666666666667,22,"2021-10-20"
9,10,0.45,22,"2021-10-20"
1,2,0.0166666666666667,23,"2021-10-20"
1,6,0.0166666666666667,23,"2021-10-20"
1,7,0.0166666666666667,23,"2021-10-20"
1,8,0.0166666666666667,23,"2021-10-20"
2,4,0.0166666666666667,23,"2021-10-20"
2,5,0.0333333333333333,23,"2021-10-20"
2,6,0.0333333333333333,23,"2021-10-20"
2,8,0.0333333333333333,23,"2021-10-20"
2,10,0.0166666666666667,23,"2021-10-20"
3,5,0.0166666666666667,23,"2021-10-20"
3,6,0.05,23,"2021-10-20"
3,7,0.0166666666666667,23,"2021-10-20"
3,9,0.0166666666666667,23,"2021-10-20"
3,10,0.05,23,"2021-10-20"
4,5,0.0333333333333333,23,"2021-10-20"
4,7,0.05,23,"2021-10-20"
4,8,0.0166666666666667,23,"2021-10-20"
4,9,0.0333333333333333,23,"2021-10-20"
5,6,0.05,23,"2021-10-20"
5,7,0.05,23,"2021-10-20"
5,8,0.0166666666666667,23,"2021-10-20"
5,9,0.05,23,"2021-10-20"
5,10,0.0166666666666667,23,"2021-10-20"
6,7,0.15,23,"2021-10-20"
6,8,0.0833333333333333,23,"2021-10-20"
6,9,0.0833333333333333,23,"2021-10-20"
6,10,0.0166666666666667,23,"2021-10-20"
7,8,0.0833333333333333,23,"2021-10-20"
7,9,0.0666666666666667,23,"2021-10-20"
7,10,0.05,23,"2021-10-20"
8,9,0.1,23,"2021-10-20"
8,10,0.1,23,"2021-10-20"
9,10,0.166666666666667,23,"2021-10-20"
1,4,0.0166666666666667,0,"2021-10-21"
2,5,0.0166666666666667,0,"2021-10-21"
2,10,0.0166666666666667,0,"2021-10-21"
3,4,0.0166666666666667,0,"2021-10-21"
3,10,0.0166666666666667,0,"2021-10-21"
4,5,0.0166666666666667,0,"2021-10-21"
4,8,0.0166666666666667,0,"2021-10-21"
4,10,0.0166666666666667,0,"2021-10-21"
1,4,0.0333333333333333,1,"2021-10-21"
1,8,0.0333333333333333,1,"2021-10-21"
1,10,0.0166666666666667,1,"2021-10-21"
2,5,0.0166666666666667,1,"2021-10-21"
2,6,0.0166666666666667,1,"2021-10-21"
2,8,0.0166666666666667,1,"2021-10-21"
2,9,0.0166666666666667,1,"2021-10-21"
2,10,0.0166666666666667,1,"2021-10-21"
3,5,0.0333333333333333,1,"2021-10-21"
4,6,0.0166666666666667,1,"2021-10-21"
4,7,0.0166666666666667,1,"2021-10-21"
4,8,0.0166666666666667,1,"2021-10-21"
5,8,0.0166666666666667,1,"2021-10-21"
6,9,0.0166666666666667,1,"2021-10-21"
7,9,0.0166666666666667,1,"2021-10-21"
1,5,0.0166666666666667,2,"2021-10-21"
2,4,0.0166666666666667,2,"2021-10-21"
2,5,0.0166666666666667,2,"2021-10-21"
2,6,0.0166666666666667,2,"2021-10-21"
2,9,0.0333333333333333,2,"2021-10-21"
3,4,0.0166666666666667,2,"2021-10-21"
3,5,0.0166666666666667,2,"2021-10-21"
3,6,0.0333333333333333,2,"2021-10-21"
3,8,0.0166666666666667,2,"2021-10-21"
4,5,0.0166666666666667,2,"2021-10-21"
4,7,0.0166666666666667,2,"2021-10-21"
4,9,0.0166666666666667,2,"2021-10-21"
5,10,0.0166666666666667,2,"2021-10-21"
7,10,0.0166666666666667,2,"2021-10-21"
8,10,0.05,2,"2021-10-21"
9,10,0.0166666666666667,2,"2021-10-21"
1,9,0.0166666666666667,3,"2021-10-21"
2,4,0.0166666666666667,3,"2021-10-21"
2,5,0.0166666666666667,3,"2021-10-21"
2,6,0.0166666666666667,3,"2021-10-21"
2,10,0.0333333333333333,3,"2021-10-21"
3,5,0.0166666666666667,3,"2021-10-21"
3,7,0.0333333333333333,3,"2021-10-21"
3,8,0.0333333333333333,3,"2021-10-21"
4,8,0.0166666666666667,3,"2021-10-21"
4,9,0.0333333333333333,3,"2021-10-21"
7,8,0.0166666666666667,3,"2021-10-21"
7,10,0.0166666666666667,3,"2021-10-21"
8,9,0.0166666666666667,3,"2021-10-21"
1,3,0.0166666666666667,4,"2021-10-21"
1,7,0.0333333333333333,4,"2021-10-21"
2,4,0.0166666666666667,4,"2021-10-21"
2,6,0.0166666666666667,4,"2021-10-21"
2,8,0.0166666666666667,4,"2021-10-21"
3,4,0.0166666666666667,4,"2021-10-21"
3,5,0.0166666666666667,4,"2021-10-21"
3,6,0.0166666666666667,4,"2021-10-21"
3,8,0.0166666666666667,4,"2021-10-21"
4,5,0.0166666666666667,4,"2021-10-21"
4,7,0.0166666666666667,4,"2021-10-21"
5,8,0.0166666666666667,4,"2021-10-21"
6,9,0.0166666666666667,4,"2021-10-21"
7,10,0.0166666666666667,4,"2021-10-21"
1,3,0.0166666666666667,5,"2021-10-21"
1,7,0.0333333333333333,5,"2021-10-21"
2,6,0.0166666666666667,5,"2021-10-21"
2,9,0.0166666666666667,5,"2021-10-21"
2,10,0.0166666666666667,5,"2021-10-21"
3,5,0.05,5,"2021-10-21"
3,6,0.0166666666666667,5,"2021-10-21"
3,7,0.0166666666666667,5,"2021-10-21"
3,8,0.05,5,"2021-10-21"
3,9,0.0333333333333333,5,"2021-10-21"
3,10,0.0166666666666667,5,"2021-10-21"
4,5,0.0333333333333333,5,"2021-10-21"
4,6,0.0333333333333333,5,"2021-10-21"
4,7,0.0166666666666667,5,"2021-10-21"
4,8,0.0333333333333333,5,"2021-10-21"
4,9,0.0333333333333333,5,"2021-10-21"
4,10,0.0166666666666667,5,"2021-10-21"
5,6,0.0333333333333333,5,"2021-10-21"
5,7,0.0666666666666667,5,"2021-10-21"
5,8,0.0166666666666667,5,"2021-10-21"
5,9,0.05,5,"2021-10-21"
5,10,0.0166666666666667,5,"2021-10-21"
6,7,0.0833333333333333,5,"2021-10-21"
6,8,0.05,5,"2021-10-21"
6,9,0.05,5,"2021-10-21"
6,10,0.05,5,"2021-10-21"
7,8,0.15,5,"2021-10-21"
7,9,0.116666666666667,5,"2021-10-21"
7,10,0.116666666666667,5,"2021-10-21"
8,9,0.216666666666667,5,"2021-10-21"
8,10,0.1,5,"2021-10-21"
9,10,0.216666666666667,5,"2021-10-21"
1,3,0.0166666666666667,6,"2021-10-21"
1,4,0.05,6,"2021-10-21"
1,5,0.05,6,"2021-10-21"
1,6,0.0666666666666667,6,"2021-10-21"
1,7,0.0333333333333333,6,"2021-10-21"
1,8,0.0166666666666667,6,"2021-10-21"
1,9,0.0166666666666667,6,"2021-10-21"
1,10,0.0166666666666667,6,"2021-10-21"
2,4,0.0166666666666667,6,"2021-10-21"
2,5,0.0666666666666667,6,"2021-10-21"
2,6,0.05,6,"2021-10-21"
2,7,0.0333333333333333,6,"2021-10-21"
2,8,0.0833333333333333,6,"2021-10-21"
2,9,0.0333333333333333,6,"2021-10-21"
2,10,0.0333333333333333,6,"2021-10-21"
3,4,0.0333333333333333,6,"2021-10-21"
3,5,0.0666666666666667,6,"2021-10-21"
3,6,0.1,6,"2021-10-21"
3,7,0.15,6,"2021-10-21"
3,8,0.1,6,"2021-10-21"
3,9,0.0666666666666667,6,"2021-10-21"
3,10,0.05,6,"2021-10-21"
4,5,0.1,6,"2021-10-21"
4,6,0.15,6,"2021-10-21"
4,7,0.0833333333333333,6,"2021-10-21"
4,8,0.15,6,"2021-10-21"
4,9,0.0666666666666667,6,"2021-10-21"
4,10,0.0333333333333333,6,"2021-10-21"
5,6,0.2,6,"2021-10-21"
5,7,0.2,6,"2021-10-21"
5,8,0.0666666666666667,6,"2021-10-21"
5,9,0.116666666666667,6,"2021-10-21"
5,10,0.0333333333333333,6,"2021-10-21"
6,7,0.233333333333333,6,"2021-10-21"
6,8,0.316666666666667,6,"2021-10-21"
6,9,0.216666666666667,6,"2021-10-21"
6,10,0.15,6,"2021-10-21"
7,8,0.466666666666667,6,"2021-10-21"
7,9,0.35,6,"2021-10-21"
7,10,0.3,6,"2021-10-21"
8,9,0.55,6,"2021-10-21"
8,10,0.366666666666667,6,"2021-10-21"
9,10,0.85,6,"2021-10-21"
1,2,0.0333333333333333,7,"2021-10-21"
1,3,0.05,7,"2021-10-21"
1,4,0.0833333333333333,7,"2021-10-21"
1,5,0.05,7,"2021-10-21"
1,6,0.116666666666667,7,"2021-10-21"
1,7,0.0166666666666667,7,"2021-10-21"
1,8,0.116666666666667,7,"2021-10-21"
1,10,0.0666666666666667,7,"2021-10-21"
2,3,0.133333333333333,7,"2021-10-21"
2,4,0.0666666666666667,7,"2021-10-21"
2,5,0.0833333333333333,7,"2021-10-21"
2,6,0.166666666666667,7,"2021-10-21"
2,7,0.1,7,"2021-10-21"
2,8,0.183333333333333,7,"2021-10-21"
2,9,0.05,7,"2021-10-21"
2,10,0.0666666666666667,7,"2021-10-21"
3,4,0.116666666666667,7,"2021-10-21"
3,5,0.216666666666667,7,"2021-10-21"
3,6,0.2,7,"2021-10-21"
3,7,0.2,7,"2021-10-21"
3,8,0.166666666666667,7,"2021-10-21"
3,9,0.183333333333333,7,"2021-10-21"
3,10,0.116666666666667,7,"2021-10-21"
4,5,0.283333333333333,7,"2021-10-21"
4,6,0.333333333333333,7,"2021-10-21"
4,7,0.366666666666667,7,"2021-10-21"
4,8,0.333333333333333,7,"2021-10-21"
4,9,0.15,7,"2021-10-21"
4,10,0.25,7,"2021-10-21"
5,6,0.25,7,"2021-10-21"
5,7,0.416666666666667,7,"2021-10-21"
5,8,0.283333333333333,7,"2021-10-21"
5,9,0.333333333333333,7,"2021-10-21"
5,10,0.25,7,"2021-10-21"
6,7,0.866666666666667,7,"2021-10-21"
6,8,0.55,7,"2021-10-21"
6,9,0.666666666666667,7,"2021-10-21"
6,10,0.433333333333333,7,"2021-10-21"
7,8,1.31666666666667,7,"2021-10-21"
7,9,0.65,7,"2021-10-21"
7,10,0.733333333333333,7,"2021-10-21"
8,9,1.68333333333333,7,"2021-10-21"
8,10,0.766666666666667,7,"2021-10-21"
9,10,1.96666666666667,7,"2021-10-21"
1,2,0.0166666666666667,8,"2021-10-21"
1,3,0.0166666666666667,8,"2021-10-21"
1,4,0.05,8,"2021-10-21"
1,5,0.0166666666666667,8,"2021-10-21"
1,6,0.1,8,"2021-10-21"
1,7,0.1,8,"2021-10-21"
1,8,0.0333333333333333,8,"2021-10-21"
1,9,0.0333333333333333,8,"2021-10-21"
1,10,0.0833333333333333,8,"2021-10-21"
2,3,0.0833333333333333,8,"2021-10-21"
2,4,0.0166666666666667,8,"2021-10-21"
2,5,0.116666666666667,8,"2021-10-21"
2,6,0.2,8,"2021-10-21"
2,7,0.1,8,"2021-10-21"
2,8,0.133333333333333,8,"2021-10-21"
2,9,0.0333333333333333,8,"2021-10-21"
2,10,0.05,8,"2021-10-21"
3,4,0.0666666666666667,8,"2021-10-21"
3,5,0.116666666666667,8,"2021-10-21"
3,6,0.183333333333333,8,"2021-10-21"
3,7,0.15,8,"2021-10-21"
3,8,0.133333333333333,8,"2021-10-21"
3,9,0.0833333333333333,8,"2021-10-21"
3,10,0.0666666666666667,8,"2021-10-21"
4,5,0.2,8,"2021-10-21"
4,6,0.2,8,"2021-10-21"
4,7,0.3,8,"2021-10-21"
4,8,0.15,8,"2021-10-21"
4,9,0.216666666666667,8,"2021-10-21"
4,10,0.183333333333333,8,"2021-10-21"
5,6,0.266666666666667,8,"2021-10-21"
5,7,0.3,8,"2021-10-21"
5,8,0.266666666666667,8,"2021-10-21"
5,9,0.35,8,"2021-10-21"
5,10,0.2,8,"2021-10-21"
6,7,0.55,8,"2021-10-21"
6,8,0.466666666666667,8,"2021-10-21"
6,9,0.483333333333333,8,"2021-10-21"
6,10,0.383333333333333,8,"2021-10-21"
7,8,0.816666666666667,8,"2021-10-21"
7,9,0.683333333333333,8,"2021-10-21"
7,10,0.65,8,"2021-10-21"
8,9,1.28333333333333,8,"2021-10-21"
8,10,0.8,8,"2021-10-21"
9,10,1.7,8,"2021-10-21"
1,2,0.0333333333333333,9,"2021-10-21"
1,3,0.0166666666666667,9,"2021-10-21"
1,5,0.0166666666666667,9,"2021-10-21"
1,6,0.0333333333333333,9,"2021-10-21"
1,7,0.0333333333333333,9,"2021-10-21"
1,9,0.0166666666666667,9,"2021-10-21"
2,3,0.0333333333333333,9,"2021-10-21"
2,4,0.0333333333333333,9,"2021-10-21"
2,5,0.05,9,"2021-10-21"
2,6,0.0833333333333333,9,"2021-10-21"
2,7,0.05,9,"2021-10-21"
2,8,0.0833333333333333,9,"2021-10-21"
2,9,0.0666666666666667,9,"2021-10-21"
2,10,0.0166666666666667,9,"2021-10-21"
3,4,0.05,9,"2021-10-21"
3,5,0.05,9,"2021-10-21"
3,6,0.0833333333333333,9,"2021-10-21"
3,7,0.05,9,"2021-10-21"
3,8,0.0333333333333333,9,"2021-10-21"
3,9,0.0666666666666667,9,"2021-10-21"
3,10,0.0833333333333333,9,"2021-10-21"
4,5,0.05,9,"2021-10-21"
4,6,0.166666666666667,9,"2021-10-21"
4,7,0.15,9,"2021-10-21"
4,8,0.1,9,"2021-10-21"
4,9,0.116666666666667,9,"2021-10-21"
4,10,0.0333333333333333,9,"2021-10-21"
5,6,0.0833333333333333,9,"2021-10-21"
5,7,0.1,9,"2021-10-21"
5,8,0.1,9,"2021-10-21"
5,9,0.133333333333333,9,"2021-10-21"
5,10,0.05,9,"2021-10-21"
6,7,0.3,9,"2021-10-21"
6,8,0.233333333333333,9,"2021-10-21"
6,9,0.216666666666667,9,"2021-10-21"
6,10,0.0333333333333333,9,"2021-10-21"
7,8,0.35,9,"2021-10-21"
7,9,0.366666666666667,9,"2021-10-21"
7,10,0.133333333333333,9,"2021-10-21"
8,9,0.483333333333333,9,"2021-10-21"
8,10,0.416666666666667,9,"2021-10-21"
9,10,0.816666666666667,9,"2021-10-21"
1,2,0.0166666666666667,10,"2021-10-21"
1,3,0.0166666666666667,10,"2021-10-21"
1,4,0.0333333333333333,10,"2021-10-21"
1,6,0.0333333333333333,10,"2021-10-21"
1,7,0.05,10,"2021-10-21"
1,8,0.05,10,"2021-10-21"
1,10,0.0166666666666667,10,"2021-10-21"
2,3,0.05,10,"2021-10-21"
2,4,0.05,10,"2021-10-21"
2,5,0.0333333333333333,10,"2021-10-21"
2,6,0.133333333333333,10,"2021-10-21"
2,7,0.0333333333333333,10,"2021-10-21"
2,8,0.05,10,"2021-10-21"
2,9,0.0666666666666667,10,"2021-10-21"
2,10,0.0333333333333333,10,"2021-10-21"
3,4,0.05,10,"2021-10-21"
3,5,0.0333333333333333,10,"2021-10-21"
3,6,0.1,10,"2021-10-21"
3,7,0.0666666666666667,10,"2021-10-21"
3,8,0.1,10,"2021-10-21"
3,9,0.05,10,"2021-10-21"
3,10,0.0833333333333333,10,"2021-10-21"
4,5,0.05,10,"2021-10-21"
4,6,0.116666666666667,10,"2021-10-21"
4,7,0.166666666666667,10,"2021-10-21"
4,8,0.1,10,"2021-10-21"
4,9,0.116666666666667,10,"2021-10-21"
4,10,0.0833333333333333,10,"2021-10-21"
5,6,0.133333333333333,10,"2021-10-21"
5,7,0.2,10,"2021-10-21"
5,8,0.0833333333333333,10,"2021-10-21"
5,9,0.15,10,"2021-10-21"
5,10,0.0833333333333333,10,"2021-10-21"
6,7,0.316666666666667,10,"2021-10-21"
6,8,0.3,10,"2021-10-21"
6,9,0.233333333333333,10,"2021-10-21"
6,10,0.133333333333333,10,"2021-10-21"
7,8,0.383333333333333,10,"2021-10-21"
7,9,0.45,10,"2021-10-21"
7,10,0.3,10,"2021-10-21"
8,9,0.483333333333333,10,"2021-10-21"
8,10,0.366666666666667,10,"2021-10-21"
9,10,0.866666666666667,10,"2021-10-21"
1,2,0.05,11,"2021-10-21"
1,3,0.0166666666666667,11,"2021-10-21"
1,4,0.0333333333333333,11,"2021-10-21"
1,5,0.0833333333333333,11,"2021-10-21"
1,6,0.0333333333333333,11,"2021-10-21"
1,7,0.0333333333333333,11,"2021-10-21"
1,8,0.0666666666666667,11,"2021-10-21"
1,9,0.0333333333333333,11,"2021-10-21"
1,10,0.0166666666666667,11,"2021-10-21"
2,3,0.05,11,"2021-10-21"
2,4,0.0333333333333333,11,"2021-10-21"
2,5,0.0166666666666667,11,"2021-10-21"
2,6,0.1,11,"2021-10-21"
2,7,0.05,11,"2021-10-21"
2,8,0.0833333333333333,11,"2021-10-21"
2,9,0.05,11,"2021-10-21"
2,10,0.05,11,"2021-10-21"
3,4,0.05,11,"2021-10-21"
3,5,0.1,11,"2021-10-21"
3,6,0.0333333333333333,11,"2021-10-21"
3,7,0.0833333333333333,11,"2021-10-21"
3,8,0.15,11,"2021-10-21"
3,9,0.166666666666667,11,"2021-10-21"
3,10,0.0666666666666667,11,"2021-10-21"
4,5,0.166666666666667,11,"2021-10-21"
4,6,0.116666666666667,11,"2021-10-21"
4,7,0.266666666666667,11,"2021-10-21"
4,8,0.05,11,"2021-10-21"
4,9,0.0833333333333333,11,"2021-10-21"
4,10,0.0166666666666667,11,"2021-10-21"
5,6,0.15,11,"2021-10-21"
5,7,0.266666666666667,11,"2021-10-21"
5,8,0.233333333333333,11,"2021-10-21"
5,9,0.133333333333333,11,"2021-10-21"
5,10,0.0833333333333333,11,"2021-10-21"
6,7,0.316666666666667,11,"2021-10-21"
6,8,0.3,11,"2021-10-21"
6,9,0.183333333333333,11,"2021-10-21"
6,10,0.25,11,"2021-10-21"
7,8,0.5,11,"2021-10-21"
7,9,0.416666666666667,11,"2021-10-21"
7,10,0.316666666666667,11,"2021-10-21"
8,9,0.5,11,"2021-10-21"
8,10,0.383333333333333,11,"2021-10-21"
9,10,1.03333333333333,11,"2021-10-21"
1,2,0.05,12,"2021-10-21"
1,4,0.0166666666666667,12,"2021-10-21"
1,5,0.0833333333333333,12,"2021-10-21"
1,6,0.0833333333333333,12,"2021-10-21"
1,7,0.05,12,"2021-10-21"
1,8,0.0166666666666667,12,"2021-10-21"
1,9,0.0166666666666667,12,"2021-10-21"
1,10,0.0166666666666667,12,"2021-10-21"
2,4,0.05,12,"2021-10-21"
2,5,0.0666666666666667,12,"2021-10-21"
2,6,0.1,12,"2021-10-21"
2,7,0.1,12,"2021-10-21"
2,8,0.0333333333333333,12,"2021-10-21"
